Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Blocking probability per pair and bandwidth,0,200.0Gbps,9,3, ,0.0,0.0,0.0,0.0,0.007532956685499058,0.0,0.0,0.0018656716417910447,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,7, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,4, ,0.0018656716417910447,0.0017889087656529517,0.0,0.012259194395796848,0.005172413793103448,0.0,0.015414258188824663,0.009140767824497258,0.0018083182640144665,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,14, ,0.38649155722326456,0.3768939393939394,0.33222591362126247,0.34554973821989526,0.35039370078740156,0.28909090909090907,0.36231884057971014,0.3462246777163904,0.33840304182509506,0.3236363636363636
Blocking probability per pair and bandwidth,0,200.0Gbps,11,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,11, ,0.13391304347826086,0.17669172932330826,0.14795008912655971,0.1634782608695652,0.1386861313868613,0.19382504288164665,0.1963927855711423,0.1936619718309859,0.11466165413533834,0.12084063047285463
Blocking probability per pair and bandwidth,0,200.0Gbps,6,8, ,0.15145985401459855,0.14186851211072665,0.20626151012891344,0.24684684684684685,0.2158894645941278,0.21811460258780038,0.1724137931034483,0.19715808170515098,0.27703984819734345,0.18739054290718038
Blocking probability per pair and bandwidth,0,200.0Gbps,7,12, ,0.4626865671641791,0.47700170357751276,0.53125,0.5261382799325464,0.47309833024118736,0.45422535211267606,0.4625228519195612,0.5363457760314342,0.4267631103074141,0.5252525252525253
Blocking probability per pair and bandwidth,0,200.0Gbps,12,14, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,5, ,0.29853479853479853,0.30798479087452474,0.30798479087452474,0.26095238095238094,0.27350427350427353,0.336996336996337,0.3007380073800738,0.24593128390596744,0.3145009416195857,0.33158813263525305
Blocking probability per pair and bandwidth,0,200.0Gbps,4,3, ,0.001953125,0.0,0.0,0.0018726591760299626,0.0,0.0,0.005454545454545455,0.008016032064128256,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,9, ,0.11418685121107267,0.09158878504672897,0.10877862595419847,0.11948529411764706,0.12154696132596685,0.07042253521126761,0.12844036697247707,0.09090909090909091,0.10037878787878787,0.09586466165413533
Blocking probability per pair and bandwidth,0,200.0Gbps,11,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,14, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,1, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,1, ,0.28448275862068967,0.3126142595978062,0.34306569343065696,0.32954545454545453,0.3153310104529617,0.3264150943396226,0.31144465290806755,0.3395176252319109,0.35185185185185186,0.28233151183970856
Blocking probability per pair and bandwidth,0,200.0Gbps,14,1, ,0.3,0.3107142857142857,0.3091247672253259,0.31086142322097376,0.4036697247706422,0.34137291280148424,0.30825688073394497,0.33568904593639576,0.3333333333333333,0.33916083916083917
Blocking probability per pair and bandwidth,0,200.0Gbps,1,8, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,11, ,0.1001890359168242,0.07543520309477757,0.061258278145695365,0.09660107334525939,0.05390334572490706,0.08082706766917293,0.14261460101867574,0.08807339449541285,0.08665511265164645,0.07705479452054795
Blocking probability per pair and bandwidth,0,200.0Gbps,2,12, ,0.25,0.25181159420289856,0.21272727272727274,0.2775800711743772,0.26475849731663686,0.3592592592592593,0.2990990990990991,0.28545780969479356,0.2106164383561644,0.2605633802816901
Blocking probability per pair and bandwidth,0,200.0Gbps,1,5, ,0.04580152671755725,0.019748653500897665,0.023853211009174313,0.03544776119402985,0.014625228519195612,0.01615798922800718,0.03308823529411765,0.009652509652509652,0.024489795918367346,0.0347985347985348
Blocking probability per pair and bandwidth,0,200.0Gbps,9,8, ,0.0,0.0,0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,4, ,0.0,0.0,0.001834862385321101,0.0,0.003875968992248062,0.0,0.0,0.0,0.0019157088122605363,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,14, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,12, ,0.6471698113207547,0.6809917355371901,0.6621621621621622,0.7137476459510358,0.6546762589928058,0.6,0.6697936210131332,0.6300675675675675,0.6653771760154739,0.6853526220614828
Blocking probability per pair and bandwidth,0,200.0Gbps,7,4, ,0.0,0.0,0.0,0.0,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,2, ,0.07942238267148015,0.08260105448154657,0.05204460966542751,0.07272727272727272,0.08333333333333333,0.07168458781362007,0.09437386569872959,0.08426966292134831,0.04830053667262969,0.10877862595419847
Blocking probability per pair and bandwidth,0,200.0Gbps,12,8, ,0.06216696269982238,0.058922558922558925,0.09931506849315068,0.1420863309352518,0.08540925266903915,0.13153153153153152,0.10218978102189781,0.10305343511450382,0.06082289803220036,0.10236220472440945
Blocking probability per pair and bandwidth,0,200.0Gbps,14,10, ,0.0017953321364452424,0.0035778175313059034,0.0074487895716946,0.0,0.0017889087656529517,0.007326007326007326,0.0,0.005235602094240838,0.0,0.005415162454873646
Blocking probability per pair and bandwidth,0,200.0Gbps,2,9, ,0.6236749116607774,0.6684981684981685,0.5807086614173228,0.6570397111913358,0.6047794117647058,0.6797752808988764,0.6429980276134122,0.6524590163934426,0.6195286195286195,0.6098418277680141
Blocking probability per pair and bandwidth,0,200.0Gbps,9,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,14, ,0.5962837837837838,0.6069565217391304,0.6141592920353982,0.5508317929759704,0.5668449197860963,0.6139359698681732,0.6339754816112084,0.6604477611940298,0.6238859180035651,0.5901639344262295
Blocking probability per pair and bandwidth,0,200.0Gbps,5,11, ,0.0018796992481203006,0.0054249547920434,0.006980802792321117,0.0037313432835820895,0.0,0.012797074954296161,0.003436426116838488,0.013618677042801557,0.0,0.0036363636363636364
Blocking probability per pair and bandwidth,0,200.0Gbps,11,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,8, ,0.5079928952042628,0.5358490566037736,0.47130434782608693,0.5154639175257731,0.45131086142322097,0.4846938775510204,0.5261324041811847,0.4933837429111531,0.511070110701107,0.6018691588785047
Blocking probability per pair and bandwidth,0,200.0Gbps,6,4, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,3, ,0.17184643510054845,0.20348837209302326,0.1996370235934664,0.1575091575091575,0.12588652482269502,0.16129032258064516,0.1744186046511628,0.16727272727272727,0.11073253833049404,0.22003577817531306
Blocking probability per pair and bandwidth,0,200.0Gbps,3,7, ,0.3110720562390158,0.26548672566371684,0.25576923076923075,0.3320610687022901,0.2927272727272727,0.2490566037735849,0.3298245614035088,0.2774566473988439,0.27514231499051234,0.2821497120921305
Blocking probability per pair and bandwidth,0,200.0Gbps,3,5, ,0.16171003717472118,0.15862068965517243,0.13766730401529637,0.21195652173913043,0.22846441947565543,0.13594040968342644,0.2349624060150376,0.15901060070671377,0.13333333333333333,0.177319587628866
Blocking probability per pair and bandwidth,0,200.0Gbps,8,1, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,13, ,0.22388059701492538,0.2463768115942029,0.2274436090225564,0.2517123287671233,0.19649122807017544,0.27102803738317754,0.2753623188405797,0.3241852487135506,0.2349624060150376,0.24593128390596744
Blocking probability per pair and bandwidth,0,200.0Gbps,11,14, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,5, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,2, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,14, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,7, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,1, ,0.0,0.0,0.0016891891891891893,0.0,0.0,0.0,0.003683241252302026,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,4, ,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.0016750418760469012,0.0,0.0,0.003656307129798903
Blocking probability per pair and bandwidth,0,200.0Gbps,12,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,1, ,0.022099447513812154,0.008532423208191127,0.01592920353982301,0.003745318352059925,0.02018348623853211,0.020872865275142316,0.04638218923933209,0.019230769230769232,0.03723404255319149,0.005639097744360902
Blocking probability per pair and bandwidth,0,200.0Gbps,9,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,1, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,1, ,0.10611510791366907,0.10416666666666667,0.18458781362007168,0.19223985890652556,0.19109461966604824,0.2003853564547206,0.15257352941176472,0.17657657657657658,0.13218390804597702,0.14917127071823205
Blocking probability per pair and bandwidth,0,200.0Gbps,13,11, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,13, ,0.37291280148423006,0.3363148479427549,0.3445544554455445,0.36666666666666664,0.37858508604206503,0.3887884267631103,0.3493761140819964,0.2847457627118644,0.31497418244406195,0.3228200371057514
Blocking probability per pair and bandwidth,0,200.0Gbps,8,10, ,0.29304029304029305,0.27552986512524086,0.25773195876288657,0.21621621621621623,0.23540489642184556,0.25512104283054005,0.26262626262626265,0.2849364791288566,0.20641282565130262,0.3076923076923077
Blocking probability per pair and bandwidth,0,200.0Gbps,3,11, ,0.14548802946593,0.21379310344827587,0.1931166347992352,0.2351851851851852,0.2283464566929134,0.2537313432835821,0.2618595825426945,0.2469775474956822,0.16493055555555555,0.17391304347826086
Blocking probability per pair and bandwidth,0,200.0Gbps,4,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,5, ,0.0,0.005454545454545455,0.005172413793103448,0.012987012987012988,0.010362694300518135,0.0034965034965034965,0.0,0.005660377358490566,0.0,0.010238907849829351
Blocking probability per pair and bandwidth,0,200.0Gbps,3,14, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,2, ,0.2766323024054983,0.26277372262773724,0.24909090909090909,0.23539823008849559,0.2018181818181818,0.2391713747645951,0.23175182481751824,0.23978685612788633,0.2629695885509839,0.2851782363977486
Blocking probability per pair and bandwidth,0,200.0Gbps,14,7, ,0.30344827586206896,0.2765567765567766,0.34386617100371747,0.3925925925925926,0.3916967509025271,0.3242753623188406,0.3293103448275862,0.37174721189591076,0.29744525547445255,0.27706422018348625
Blocking probability per pair and bandwidth,0,200.0Gbps,1,3, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,3,8, ,0.6316725978647687,0.6833976833976834,0.6121739130434782,0.7040441176470589,0.6898496240601504,0.6691729323308271,0.6889279437609842,0.6628787878787878,0.6267857142857143,0.7168458781362007
Blocking probability per pair and bandwidth,0,200.0Gbps,6,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,3, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,7, ,0.3192307692307692,0.32922535211267606,0.40585009140767825,0.40808823529411764,0.4080267558528428,0.36429872495446264,0.3861566484517304,0.4471830985915493,0.39748201438848924,0.3886792452830189
Blocking probability per pair and bandwidth,0,200.0Gbps,10,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,13, ,0.5504424778761062,0.5103189493433395,0.5479204339963833,0.5499092558983666,0.5474452554744526,0.4905335628227194,0.5740402193784278,0.5488454706927176,0.541958041958042,0.5849387040280211
Blocking probability per pair and bandwidth,0,200.0Gbps,14,2, ,0.5955056179775281,0.6368932038834951,0.6245421245421245,0.5606837606837607,0.6038394415357766,0.575187969924812,0.5468451242829828,0.6031468531468531,0.599624060150376,0.6384083044982699
Blocking probability per pair and bandwidth,0,200.0Gbps,10,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,12, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,2, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,14, ,0.19005328596802842,0.24057450628366248,0.24907063197026022,0.27304347826086955,0.22363636363636363,0.21631205673758866,0.2301038062283737,0.2513181019332162,0.2631578947368421,0.23837209302325582
Blocking probability per pair and bandwidth,0,200.0Gbps,8,12, ,0.0817391304347826,0.1295971978984238,0.06989247311827956,0.10564663023679417,0.10782608695652174,0.05527638190954774,0.11858407079646018,0.07885304659498207,0.10185185185185185,0.07977736549165121
Blocking probability per pair and bandwidth,0,200.0Gbps,3,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,2, ,0.0017391304347826088,0.0,0.0,0.0,0.0,0.0,0.0018214936247723133,0.0,0.0,0.0018214936247723133
Blocking probability per pair and bandwidth,0,200.0Gbps,6,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,2, ,0.5055350553505535,0.5709090909090909,0.5508317929759704,0.4316546762589928,0.4599236641221374,0.5097690941385435,0.4681647940074906,0.460431654676259,0.5153153153153153,0.5313028764805414
Blocking probability per pair and bandwidth,0,200.0Gbps,12,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,8, ,0.24456521739130435,0.25946969696969696,0.2756849315068493,0.2462406015037594,0.2864493996569468,0.30905861456483125,0.22693726937269373,0.2672727272727273,0.3016453382084095,0.2306338028169014
Blocking probability per pair and bandwidth,0,200.0Gbps,14,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,4, ,0.0,0.0,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,11, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,3,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,4, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,5, ,0.5541516245487365,0.48405253283302063,0.5675675675675675,0.4575645756457565,0.5269565217391304,0.5446735395189003,0.4676258992805755,0.5191956124314442,0.5197132616487455,0.5451388888888888
Blocking probability per pair and bandwidth,0,200.0Gbps,1,7, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,7, ,0.5177935943060499,0.5808080808080808,0.49452554744525545,0.4827586206896552,0.5246800731261426,0.48592870544090055,0.4433164128595601,0.4847942754919499,0.48111332007952284,0.47302158273381295
Blocking probability per pair and bandwidth,0,200.0Gbps,3,2, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,8, ,0.27137546468401486,0.23032629558541268,0.22326454033771106,0.2536231884057971,0.2597402597402597,0.2786885245901639,0.22010398613518198,0.2482394366197183,0.24313725490196078,0.272887323943662
Blocking probability per pair and bandwidth,0,200.0Gbps,10,5, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,14, ,0.001841620626151013,0.0106951871657754,0.005338078291814947,0.0,0.0,0.0,0.005836575875486381,0.0018281535648994515,0.010398613518197574,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,2, ,0.04924242424242424,0.04159132007233273,0.041121495327102804,0.018281535648994516,0.032846715328467155,0.04285714285714286,0.03525046382189239,0.032818532818532815,0.046875,0.026041666666666668
Blocking probability per pair and bandwidth,0,200.0Gbps,7,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,5,3, ,0.1791044776119403,0.19807692307692307,0.20473773265651438,0.19257950530035337,0.21165048543689322,0.19444444444444445,0.22482014388489208,0.1782178217821782,0.20695970695970695,0.18165467625899281
Blocking probability per pair and bandwidth,1,200.0Gbps,10,2, ,0.0,0.0,0.3310225303292894,0.0,0.31156716417910446,0.38489208633093525,0.39823008849557523,0.35567970204841715,0.41535776614310643,0.3182640144665461
Blocking probability per pair and bandwidth,1,200.0Gbps,9,7, ,0.12138728323699421,0.0925589836660617,0.11864406779661017,0.10884353741496598,0.10350877192982456,0.11454545454545455,0.13377926421404682,0.09902597402597403,0.09404990403071017,0.09576427255985268
Blocking probability per pair and bandwidth,1,200.0Gbps,13,4, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,14,5, ,0.8414179104477612,0.834307992202729,0.8113207547169812,0.7992700729927007,0.8089700996677741,0.8108581436077058,0.8306010928961749,0.8477064220183487,0.8117229129662522,0.8252252252252252
Blocking probability per pair and bandwidth,1,200.0Gbps,2,10, ,0.2744360902255639,0.3649906890130354,0.2870036101083033,0.31351351351351353,0.3663003663003663,0.4010889292196007,0.3777372262773723,0.4350758853288364,0.32432432432432434,0.33519553072625696
Blocking probability per pair and bandwidth,1,200.0Gbps,7,11, ,0.47304347826086957,0.41847826086956524,0.4317789291882556,0.37570093457943926,0.46946564885496184,0.46083788706739526,0.4381818181818182,0.4581005586592179,0.4154929577464789,0.42010771992818674
Blocking probability per pair and bandwidth,1,200.0Gbps,3,4, ,0.0,0.0035842293906810036,0.0,0.0,0.0,0.001838235294117647,0.0017825311942959,0.0018115942028985507,0.0017889087656529517,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,4,5, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,7,5, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,11,10, ,0.01651376146788991,0.003629764065335753,0.007017543859649123,0.005747126436781609,0.0108499095840868,0.0058823529411764705,0.0017482517482517483,0.0,0.005597014925373134,0.007462686567164179
Blocking probability per pair and bandwidth,1,200.0Gbps,7,3, ,0.24083769633507854,0.29401408450704225,0.32730560578661844,0.25996204933586337,0.3377609108159393,0.3333333333333333,0.38095238095238093,0.3333333333333333,0.3894927536231884,0.2819047619047619
Blocking probability per pair and bandwidth,1,200.0Gbps,3,12, ,0.4711729622266402,0.508833922261484,0.5148148148148148,0.4633699633699634,0.460431654676259,0.496309963099631,0.44545454545454544,0.45674740484429066,0.5070140280561122,0.5343642611683849
Blocking probability per pair and bandwidth,1,200.0Gbps,4,14, ,0.015180265654648957,0.005405405405405406,0.011320754716981131,0.00922509225092251,0.014571948998178506,0.007207207207207207,0.014598540145985401,0.0017761989342806395,0.007766990291262136,0.007380073800738007
Blocking probability per pair and bandwidth,1,200.0Gbps,8,13, ,0.01757469244288225,0.02992957746478873,0.02486678507992895,0.03125,0.04189435336976321,0.018036072144288578,0.031746031746031744,0.022988505747126436,0.04869565217391304,0.022222222222222223
Blocking probability per pair and bandwidth,1,200.0Gbps,8,9, ,0.0,0.0,0.0,0.0,0.00333889816360601,0.0,0.0,0.0,0.0,0.001718213058419244
Blocking probability per pair and bandwidth,1,200.0Gbps,1,12, ,0.22935779816513763,0.18706293706293706,0.16216216216216217,0.12837837837837837,0.2427843803056027,0.20175438596491227,0.19005328596802842,0.19423076923076923,0.1900369003690037,0.19141323792486584
Blocking probability per pair and bandwidth,1,200.0Gbps,9,13, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,5,9, ,0.3163841807909605,0.3286219081272085,0.2918918918918919,0.28998242530755713,0.3709981167608286,0.3799212598425197,0.35583941605839414,0.33570159857904086,0.3844660194174757,0.33271375464684017
Blocking probability per pair and bandwidth,1,200.0Gbps,12,5, ,0.7280701754385965,0.6987951807228916,0.7234848484848485,0.654639175257732,0.7348066298342542,0.7244525547445255,0.7246127366609294,0.6957328385899815,0.6884328358208955,0.7076124567474048
Blocking probability per pair and bandwidth,1,200.0Gbps,4,7, ,0.0,0.00546448087431694,0.0,0.0,0.005338078291814947,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,13,8, ,0.05132450331125828,0.044642857142857144,0.04794520547945205,0.025,0.019891500904159132,0.03314917127071823,0.02127659574468085,0.041970802919708027,0.02872531418312388,0.03496503496503497
Blocking probability per pair and bandwidth,1,200.0Gbps,5,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,8,2, ,0.549645390070922,0.5625,0.605683836589698,0.5057251908396947,0.5981818181818181,0.6235955056179775,0.6585365853658537,0.5789473684210527,0.6358595194085028,0.5709281961471103
Blocking probability per pair and bandwidth,1,200.0Gbps,1,10, ,0.34172661870503596,0.35129740518962077,0.3452830188679245,0.358843537414966,0.41838649155722324,0.39378238341968913,0.42344045368620037,0.3576923076923077,0.3395872420262664,0.3956692913385827
Blocking probability per pair and bandwidth,1,200.0Gbps,1,14, ,0.40037593984962405,0.3969849246231156,0.34448818897637795,0.3859964093357271,0.44402985074626866,0.3884297520661157,0.3927893738140417,0.3791208791208791,0.34782608695652173,0.4059040590405904
Blocking probability per pair and bandwidth,1,200.0Gbps,9,11, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,7,8, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,8,11, ,0.38761061946902653,0.3651376146788991,0.32656826568265684,0.287593984962406,0.32169117647058826,0.35241502683363146,0.36062378167641324,0.3116883116883117,0.3727598566308244,0.3474426807760141
Blocking probability per pair and bandwidth,1,200.0Gbps,11,6, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,13,7, ,0.3855855855855856,0.3509127789046653,0.4253472222222222,0.3770197486535009,0.4271047227926078,0.3836805555555556,0.45183887915936954,0.37842778793418647,0.3971119133574007,0.33271375464684017
Blocking probability per pair and bandwidth,1,200.0Gbps,11,1, ,0.22876949740034663,0.1854419410745234,0.1925133689839572,0.18974358974358974,0.23572744014732966,0.2605042016806723,0.24686940966010734,0.18248175182481752,0.21880650994575046,0.17424242424242425
Blocking probability per pair and bandwidth,1,200.0Gbps,3,9, ,0.0,0.0,0.001851851851851852,0.0018726591760299626,0.0,0.0018214936247723133,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,10,9, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,8,7, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,10,3, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,1,200.0Gbps,11,8, ,0.35589941972920697,0.3572815533980582,0.36429872495446264,0.324468085106383,0.3483535528596187,0.2925531914893617,0.3333333333333333,0.36414048059149723,0.37093690248565964,0.3709677419354839
