Metrics,LoadPoint,Bandwidth,src,dest, ,rep0
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,11,14, ,0.7110601116375155
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,14,5, ,1.0
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,3,6, ,0.8452759436348757
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,6,10, ,0.782246759562233
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,6,1, ,0.8280013685224727
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,11,5, ,0.8607249019282563
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,10,4, ,0.8534958434432451
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,5,11, ,0.8211666133613235
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,13,14, ,0.5498592009668755
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,10,11, ,0.8432598725351269
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,14,10, ,0.8980633554576407
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,5,14, ,0.9895949568464724
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,8,12, ,0.933044077491566
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,8,10, ,0.8929519700009358
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,3,4, ,0.8483414095880755
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,3,14, ,0.5946446890190863
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,6,8, ,0.9216571965399257
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,6,14, ,0.7880363225475149
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,12,8, ,0.8906010987393181
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,10,6, ,0.8430703186663142
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,14,7, ,0.9843068391342674
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,2,1, ,0.5863612322968889
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,14,9, ,0.7624398453538634
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,3,8, ,1.0
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,12,2, ,0.9103865486185612
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,13,3, ,0.8836496991039752
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,1,5, ,0.8572454247846096
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,2,5, ,0.7849015977938378
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,2,14, ,0.9878673975002531
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,14,6, ,0.7837527080376195
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,10,3, ,0.7168327657263442
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,10,12, ,0.7234171504960939
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,4,14, ,0.9305384703395869
Bandwidth blocking probabilities per pair and bandwidth,0,100.0Gbps,7,4, ,0.7792319105921808


